li	'li
lik	'lik
li	'lü
1	1'de
1	1'den
1	1'e
1/2	1/2'den
1/4	1/4'e
2	2'den
2	2'ye
3	3'ten
3/4	3/4'e
4	4'ten
5	5'te
5	5'ten
6	6'dan
7	7'de
7	7'den
8	8'de
8	8'den
9	9'da
9	9'dan
9	9'luk
a.	A.
a.b.d	A.B.D
a.b.d.	A.B.D.
A.Ş	A.Ş
abc	ABC
abd	ABD'de
abd	ABD'deki
aıds	AIDS
achenbaum	Achenbaum
Adana	Adana
air	Air'de
air	Air'in
airlines	Airlines'in
alan	Alan
amerika	Amerika'ya
angeles	Angeles'e
angeles	Angeles'te
angeles	Angeles'ten
Ankara	Ankara
aralık	Aralık'ta
associates	Associates
Atila	Atila
atlanta	Atlanta'da
atlanta	Atlanta'dan
atlanta	Atlanta'ya
australia	Australia
Avşar	Avşar
Ayla	Ayla
ağustos	Ağustos'ta
ağustos	Ağustos'taki
baker	Baker
baltimore	Baltimore
baltimore	Baltimore'den
baltimore	Baltimore'ye
beach	Beach
beach	Beach'a
beach	Beach'ten
big	Big
board	Board
boren	Boren
boston	Boston'a
boston	Boston'daki
boston	Boston'dan
brooks	Brooks
burbank	Burbank'e
burbank	Burbank'ten
bir	BİR
c.	C.
CBS	CBS
ceo	CEO'su
california	California'dan
california	California'ya
campeau	Campeau
carolina	Carolina'ya
carpenter	Carpenter
central	Central
charlotte	Charlotte'den
charlotte	Charlotte'ye
chicago	Chicago'da
chicago	Chicago'dan
chicago	Chicago'ya
cincinnati	Cincinnati
cincinnati	Cincinnati'den
cincinnati	Cincinnati'ye
citicorp	Citicorp'un
city	City'den
city	City'e
cleveland	Cleveland'a
cleveland	Cleveland'dan
co.	Co.'nun
columbus	Columbus
columbus	Columbus'a
columbus	Columbus'tan
Computer	Computer
corp	Corp
corp	Corp'un
Corp.'a	Corp.'a
county	County'a
county	County'den
cumhuriyetçi	Cumhuriyetçi
cumhuriyetçi	Cumhuriyetçiler
D	D
dc	DC'de
dc	DC'den
dc	DC'ye
dallas	Dallas'a
dallas	Dallas'ta
dallas	Dallas'tan
dc	Dc'den
delta	Delta
Demiray	Demiray
denver	Denver
denver	Denver'de
denver	Denver'den
denver	Denver'e
detroit	Detroit'e
detroit	Detroit'ten
diego	Diego
diego	Diego'dan
diego	Diego'ya
dinkins	Dinkins
dolarlık	Dolarlık
dozen	Dozen
drexel	Drexel
drexel	Drexel'in
e.	E.
eastern	Eastern'in
Ecevit	Ecevit
edward	Edward
ekim	Ekim'de
Electric	Electric
emeklilik	Emeklilik
engelken	Engelken
Erbakan	Erbakan
Erdoğan	Erdoğan
Ermeni	Ermeni
ets	Ets
evans	Evans
express	Express
express	Express'in
eylül	Eylül'de
faiz	FAİZ
field	Field'a
field	Field'den
florida	Florida'dan
florida	Florida'ya
ford	Ford'un
fort	Fort
francisco	Francisco'daki
francisco	Francisco'dan
francisco	Francisco'ya
frankfurt	Frankfurt'ta
franklin	Franklin
freddie	Freddie
GE	GE
gm	GM'nin
Gaziantep	Gaziantep
georgia	Georgia
group	Group'un
guardia	Guardia'dan
guber	Guber
hud	HUD
hanover	Hanover
havayol	Havayolları
hazine	Hazine'nin
haziran	Haziran'da
HERKESE	Herkese
houston	Houston'dan
hutton	Hutton
ıbm	IBM
ıbm	IBM'in
ırs	IRS
ınc	Inc
ındianapolis	Indianapolis
ındianapolis	Indianapolis'e
ındianapolis	Indianapolis'ten
ınternational	International
ınternational	International'a
Irak	Irak'ta
j.	J.
jaguar	Jaguar'ın
japonya	Japonya'daki
japonya	Japonya'nın
jersey	Jersey'den
jose	Jose'den
jose	Jose'ye
journal	Journal'ın
Jr.	Jr.
kredi	KREDİ
kaliforniya	Kaliforniya'da
kanadalı	Kanadalı
kansas	Kansas
kasım	Kasım'a
katana	Katana
kidder	Kidder
kidder	Kidder'in
kompozit	Kompozit
kong	Kong'daki
kong	Kong'un
ki	Kİ
Kıbrıs	Kıbrıs
Kıraç	Kıraç
l.	L.
LDP	LDP
LYNCH	LYNCH
lang	Lang
Las	Las
lawson	Lawson
lawson	Lawson'un
lehman	Lehman
long	Long
louis	Louis'e
louis	Louis'te
louis	Louis'ten
Lynch	Lynch
m.	M.
mac	Mac
mac	Mac'in
mae	Mae
Mahmut	Mahmut
manville	Manville
marcos	Marcos
mart	Mart'ta
massachusetts	Massachusetts
mayıs	Mayıs'ta
meksika	Meksika'nın
memphis	Memphis
memphis	Memphis'e
memphis	Memphis'ten
merksamer	Merksamer
miami	Miami'den
miami	Miami'ye
miller	Miller
milwaukee	Milwaukee'den
milwaukee	Milwaukee'ye
minneapolis	Minneapolis
minneapolis	Minneapolis'e
minneapolis	Minneapolis'ten
Mirkelâm	Mirkelam
mitchell	Mitchell
mixte	Mixte
montreal	Montreal
montreal	Montreal'a
montreal	Montreal'dan
Morishita	Morishita
Mr.	Mr.
NY	NY
nashville	Nashville'den
nashville	Nashville'ye
newark	Newark
newark	Newark'a
newark	Newark'tan
noriega	Noriega
noriega	Noriega'nın
Nusret	Nusret
oran	ORANI
oakland	Oakland
oakland	Oakland'a
oakland	Oakland'dan
ohio	Ohio
oil	Oil
o	Onların
orlando	Orlando'dan
orlando	Orlando'ya
painewebber	PaineWebber
paribas	Paribas
partners	Partners
paul	Paul'a
paul	Paul'dan
peters	Peters
petersburg	Petersburg'a
petersburg	Petersburg'dan
Petroleum	Petroleum
philadelphia	Philadelphia'da
philadelphia	Philadelphia'dan
philadelphia	Philadelphia'ya
phillips	Phillips
phoenix	Phoenix
phoenix	Phoenix'den
phoenix	Phoenix'e
pilson	Pilson
pittsburgh	Pittsburgh'a
pittsburgh	Pittsburgh'ta
pittsburgh	Pittsburgh'tan
power	Power
r.	R.
Ramiz	Ramiz
Recep	Recep
Rockefeller	Rockefeller
saatchi	Saatchi
Saffet	Saffet
seattle	Seattle'den
seattle	Seattle'ye
Senem	Senem
sen	Seni
service	Service
Sezginler	Sezginler
shearson	Shearson
Sinan	Sinan
Sony	Sony
Systems	Systems
TRT	TRT
tacoma	Tacoma'ya
tampa	Tampa'dan
tampa	Tampa'ya
Tayyip	Tayyip
Telephone	Telephone
temmuz	Temmuz'da
texas	Texas
thatcher	Thatcher
Thompson	Thompson
tokyo	Tokyo'da
tokyo	Tokyo'daki
toronto	Toronto'dan
toronto	Toronto'ya
Trabzonspor	Trabzonspor
twa	Twa
ual	UAL
us	USA
usx	USX
Ulusu	Ulusu
vegas	Vegas'a
vegas	Vegas'tan
w.	W.
wall	Wall
warner	Warner
washington	Washington
washington	Washington'a
washington	Washington'dan
william	William
wilson	Wilson
worth	Worth'e
worth	Worth'te
worth	Worth'ten
YTL	YTL
yen	Yen'den
yen	Yen'e
york	York'a
york	York'taki
york	York'tan
Yılmaz	Yılmaz
y	acaktı
acenta	acentamıza
adlandır	adlandırdı
aktarma	aktarma
aktarmalı	aktarmalı
alacaklı	alacaklılara
alakalı	alakalı
alakalı	alakalıydı
alkolsüz	alkolsüz
alıcı	alıcıları
al	alındı
al	alınmıştı
al	alınıyor
alışılmadık	alışılmadık
Amex	amex
analizci	analizciler
anlayışlı	anlayışlı
artış	artışa
artış	artışlarına
artış	artışın
artış	artışına
arı	arının
arıtma	arıtma
atan	atandı
aynalı	aynalı
ayrıl	ayrıldık
ayrıl	ayrıldığı
ayrıl	ayrılmış
ayrıl	ayrılıp
azalt	azalttı
azılı	azılı
ağırlıklı	ağırlıklı
B.A.T	b.a.t
bak	baksana
bakıcı	bakıcı
bakımlı	bakımlı
bankacı	bankacılar
bas	basa
bağımlılık	bağımlılık
başarılı	başarılıydı
belirsizlik	belirsizlik
